tf	gene	link
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_158608659_158608750_158609332_158622154_158623550_158623607	1
PCBP1	chr6_+_163415238_163415335_163455279_163455421_163478780_163478802	1
PCBP1	chr6_+_167962439_167962567_167965757_167966045_167969114_167969198	1
PCBP1	chr6_+_167962439_167962567_167965757_167966270_167969114_167969198	1
PCBP1	chr6_+_167962439_167962567_167965757_167966270_167969114_167969198	1
PCBP1	chr6_+_167962439_167962567_167965757_167966276_167969114_167969198	1
PCBP1	chr6_+_167962439_167962567_167965757_167966276_167969114_167969198	1
PCBP1	chr6_-_11193591_11193692_11213281_11213727_11232504_11232658	1
PCBP1	chr6_-_11193591_11193692_11213281_11213727_11232504_11232658	1
PCBP1	chr6_-_31640199_31640306_31640385_31640528_31640645_31640704	1
PCBP1	chr6_-_31644082_31644194_31644307_31644414_31644525_31644602	1
PCBP1	chr6_-_33301760_33301771_33304128_33304217_33304297_33304638	1
PCBP1	chr6_-_33305109_33305387_33313217_33313477_33313694_33313864	1
PCBP1	chr6_-_52273742_52273916_52276268_52276476_52277067_52277198	1
PCBP1	chr6_-_52516628_52516737_52535783_52535846_52576796_52577060	1
PCBP1	chr6_-_109368922_109369017_109370411_109370467_109376074_109376112	1
PCBP1	chr6_-_129618687_129618852_129629353_129629522_129634042_129634105	1
PCBP1	chr6_-_130840376_130840598_130858131_130858243_130863638_130863718	1
PCBP1	chr6_-_143501945_143502122_143502355_143502565_143503913_143504252	1
PCBP1	chr6_-_166946682_166946739_166948570_166948625_166952488_166952548	1
PCBP1	chr7_+_2652918_2653010_2656092_2656184_2656398_2656534	1
PCBP1	chr7_+_6577481_6577498_6577590_6577720_6578566_6578720	1
PCBP1	chr7_+_10974835_10974945_10982372_10983159_10990703_10990847	1
PCBP1	chr7_+_10974835_10974945_10982372_10983159_10990703_10990847	1
PCBP1	chr7_+_26201162_26201561_26202971_26203022_26206368_26206510	1
PCBP1	chr7_+_56060807_56060940_56061747_56061849_56062683_56062755	1
PCBP1	chr7_+_56078102_56078186_56078364_56078508_56079528_56079567	1
PCBP1	chr7_+_66076039_66076093_66081803_66081997_66082368_66082451	1
PCBP1	chr7_+_74716894_74716950_74718879_74718941_74728786_74728896	1
PCBP1	chr7_+_75980339_75980488_75981048_75981172_75981517_75981606	1
PCBP1	chr7_+_75980339_75980488_75981048_75981172_75981517_75981606	1
PCBP1	chr7_+_76048161_76048226_76054830_76054998_76057410_76057447	1
PCBP1	chr7_+_100555667_100555735_100562259_100562379_100562594_100562682	1
PCBP1	chr7_+_151075255_151075508_151075606_151075775_151076013_151076186	1
PCBP1	chr7_+_157163810_157163863_157169048_157169122_157170304_157170450	1
PCBP1	chr7_-_26190125_26190460_26190993_26191650_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26190993_26192338_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26190993_26192338_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26190993_26192338_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26191056_26191650_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26191056_26192338_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26191056_26192338_26192495_26192525	1
PCBP1	chr7_-_26190125_26190460_26191056_26192338_26192495_26192525	1
PCBP1	chr7_-_26191056_26191128_26191422_26192338_26192495_26192525	1
PCBP1	chr7_-_26191056_26191128_26191422_26192338_26192495_26192525	1
PCBP1	chr7_-_44835529_44835658_44840899_44841012_44843277_44843354	1
PCBP1	chr7_-_73596364_73596479_73596639_73596786_73596865_73596932	1
PCBP1	chr7_-_73596364_73596479_73596639_73596786_73596865_73596932	1
PCBP1	chr7_-_73596364_73596479_73596639_73596789_73596865_73596932	1
PCBP1	chr7_-_73596364_73596479_73596639_73596789_73596865_73596932	1
PCBP1	chr7_-_73596364_73596479_73596639_73596932_73597182_73597362	1
PCBP1	chr7_-_73596364_73596479_73596639_73596932_73597182_73597362	1
PCBP1	chr7_-_73606974_73607018_73607136_73607420_73607590_73607672	1
PCBP1	chr7_-_76099898_76099956_76100909_76101414_76103813_76104275	1
PCBP1	chr7_-_76099898_76099956_76100909_76101414_76103813_76104275	1
PCBP1	chr7_-_76099898_76099956_76100909_76101414_76108231_76108309	1
PCBP1	chr7_-_76099898_76099956_76100909_76101414_76108231_76108309	1
PCBP1	chr7_-_76099898_76099956_76101232_76101414_76103813_76104275	1
PCBP1	chr7_-_76099898_76099956_76101232_76101414_76103813_76104275	1
PCBP1	chr7_-_76398720_76398797_76404307_76404505_76409414_76409697	1
PCBP1	chr7_-_96189294_96189378_96189581_96189674_96191109_96191247	1
PCBP1	chr7_-_97869778_97869813_97871719_97871996_97872351_97872408	1
PCBP1	chr7_-_99458195_99458355_99459147_99459263_99460086_99460193	1
PCBP1	chr7_-_99967109_99967286_99968155_99968430_99971746_99972006	1
PCBP1	chr7_-_99967109_99967286_99968155_99968430_99971746_99972006	1
PCBP1	chr7_-_100640686_100640872_100640976_100641228_100641477_100641514	1
PCBP1	chr7_-_101212253_101212374_101212530_101212655_101212842_101212943	1
PCBP1	chr7_-_107931356_107931500_107932174_107932377_107935415_107935656	1
PCBP1	chr7_-_158205171_158205273_158316819_158316932_158489735_158489785	1
PCBP1	chr8_+_11826079_11826215_11830244_11830420_11831518_11831581	1
PCBP1	chr8_+_11826079_11826215_11830244_11830420_11831518_11831581	1
PCBP1	chr8_+_17551764_17551986_17554560_17554699_17558295_17558397	1
PCBP1	chr8_+_17962034_17962174_17963101_17963291_17964568_17964768	1
PCBP1	chr8_+_19823895_19824044_19824803_19824972_19826426_19826488	1
PCBP1	chr8_+_22066838_22066893_22067085_22067159_22067527_22067648	1
PCBP1	chr8_+_22067527_22067682_22069016_22069060_22069419_22069456	1
PCBP1	chr8_+_22404696_22404980_22408310_22408496_22414780_22414902	1
PCBP1	chr8_+_22408310_22408496_22412037_22412206_22414780_22414902	1
PCBP1	chr8_+_22408310_22408496_22412037_22412206_22414780_22414902	1
PCBP1	chr8_+_22409946_22410115_22412037_22412206_22414780_22414902	1
PCBP1	chr8_+_22409946_22410115_22412037_22412206_22414780_22414902	1
PCBP1	chr8_+_22416073_22416280_22417651_22417835_22419552_22420140	1
PCBP1	chr8_+_22416073_22416280_22417651_22417835_22419552_22420140	1
PCBP1	chr8_+_27511836_27511910_27515718_27515813_27516320_27516398	1
PCBP1	chr8_+_30504286_30504436_30544494_30544624_30547292_30547483	1
PCBP1	chr8_+_86435458_86435527_86435633_86435704_86438585_86438673	1
PCBP1	chr8_-_11848067_11848152_11849046_11849164_11850866_11850980	1
PCBP1	chr8_-_17715767_17715901_17723672_17723833_17743604_17743799	1
PCBP1	chr8_-_17881999_17882179_17891681_17891807_17895447_17895517	1
PCBP1	chr8_-_17881999_17882179_17891681_17891829_17895447_17895517	1
PCBP1	chr8_-_17885520_17885571_17891681_17891807_17895225_17895341	1
PCBP1	chr8_-_17885520_17885571_17891681_17891807_17895447_17895517	1
PCBP1	chr8_-_17885520_17885571_17891681_17891829_17895447_17895517	1
PCBP1	chr8_-_23030770_23030872_23043138_23043243_23068751_23069031	1
PCBP1	chr8_-_30069874_30070059_30073877_30074051_30082847_30082948	1
PCBP1	chr8_-_30069874_30070059_30073877_30074055_30082847_30082948	1
PCBP1	chr8_-_38428363_38428435_38429682_38429948_38457356_38457534	1
PCBP1	chr8_-_61643386_61643433_61643945_61644001_61644600_61644632	1
PCBP1	chr8_-_61644600_61644632_61646750_61646878_61651050_61651086	1
PCBP1	chr8_-_98042645_98042775_98044943_98045088_98045347_98045399	1
PCBP1	chr8_-_98042645_98042775_98044943_98045088_98045347_98045399	1
PCBP1	chr8_-_99887490_99887618_99891908_99892047_99893639_99893680	1
PCBP1	chr8_-_99887490_99887618_99891908_99892052_99893639_99893680	1
PCBP1	chr8_-_100274953_100275161_100287501_100288267_100309867_100309910	1
PCBP1	chr8_-_100706703_100706805_100706887_100706997_100709133_100709223	1
PCBP1	chr8_-_100948735_100948900_100951929_100952125_100952850_100952883	1
PCBP1	chr8_-_100948735_100948900_100951929_100952125_100953269_100953341	1
PCBP1	chr8_-_116658886_116658980_116726016_116726172_116755666_116755784	1
PCBP1	chr8_-_116658886_116658980_116726016_116726172_116755666_116755784	1
PCBP1	chr8_-_133264547_133264652_133280232_133280267_133284249_133284283	1
PCBP1	chr8_-_133465894_133466090_133475719_133476600_133489538_133489633	1
PCBP1	chr8_-_140800459_140800576_140803543_140803650_140818277_140818354	1
PCBP1	chr8_-_143579736_143579830_143580012_143580206_143580506_143580610	1
PCBP1	chr8_-_143916177_143922395_143922504_143925884_143926784_143926882	1
PCBP1	chr8_-_143916177_143922395_143922504_143925884_143926784_143926882	1
PCBP1	chr8_-_143916177_143922395_143922504_143925884_143926784_143926882	1
PCBP1	chr8_-_143916177_143922395_143922504_143925884_143926784_143926882	1
PCBP1	chr8_-_143916177_143922395_143922504_143925884_143926784_143926882	1
PCBP1	chr8_-_144415227_144415419_144415810_144416091_144416598_144416819	1
PCBP1	chr8_-_144415227_144415419_144415810_144416091_144416598_144416819	1
PCBP1	chr9_+_682922_683121_710804_713464_730051_730194	1
PCBP1	chr9_+_682922_683121_710804_713464_730051_730194	1
PCBP1	chr9_+_682922_683121_710804_713464_730051_730194	1
PCBP1	chr9_+_682922_683121_710804_713464_730051_730194	1
PCBP1	chr9_+_682922_683121_710804_713464_730051_730194	1
PCBP1	chr9_+_682922_683121_710804_713464_730051_730194	1
PCBP1	chr9_+_710804_713464_730051_730194_731158_731266	1
PCBP1	chr9_+_710804_713464_730051_730248_731158_731266	1
PCBP1	chr9_+_34647089_34647258_34647492_34647961_34648115_34648171	1
PCBP1	chr9_+_34647089_34647258_34647492_34647961_34648115_34648171	1
PCBP1	chr9_+_95005542_95005616_95019450_95020233_95060694_95060810	1
PCBP1	chr9_+_114183022_114183075_114194404_114194457_114195959_114196012	1
PCBP1	chr9_+_114183022_114183075_114195959_114196012_114205102_114205146	1
PCBP1	chr9_+_114270728_114270781_114275661_114275768_114282277_114282330	1
PCBP1	chr9_+_121310684_121310845_121312339_121312488_121313934_121314023	1
PCBP1	chr9_+_121310684_121310845_121312339_121312488_121313934_121314023	1
PCBP1	chr9_+_121310684_121310845_121312339_121312488_121313934_121314023	1
PCBP1	chr9_+_124301936_124302054_124312509_124312649_124313923_124313985	1
PCBP1	chr9_+_127397231_127397286_127397376_127397538_127399907_127400006	1
PCBP1	chr9_+_128692868_128692981_128693638_128693808_128693896_128693998	1
PCBP1	chr9_+_131473508_131473724_131474454_131476535_131477744_131477949	1
PCBP1	chr9_+_137744064_137744090_137752331_137752408_137754171_137754221	1
PCBP1	chr9_-_33048106_33048258_33053123_33053290_33056113_33056239	1
PCBP1	chr9_-_71732351_71732520_71734806_71734994_71740063_71740232	1
PCBP1	chr9_-_71732351_71732520_71734806_71734994_71740063_71740232	1
PCBP1	chr9_-_83665030_83665145_83666350_83666394_83669185_83669291	1
PCBP1	chr9_-_83665030_83665145_83666350_83666433_83669185_83669291	1
PCBP1	chr9_-_83973292_83973399_83973902_83973973_83974517_83974589	1
PCBP1	chr9_-_83974517_83974589_83975462_83975505_83976995_83977051	1
PCBP1	chr9_-_96503565_96503789_96515649_96515792_96522506_96522603	1
PCBP1	chr9_-_96509673_96509789_96515649_96515792_96522506_96522603	1
PCBP1	chr9_-_109087173_109087342_109090922_109091152_109093475_109093591	1
PCBP1	chr9_-_109087173_109087342_109090922_109091152_109093475_109093591	1
PCBP1	chr9_-_109087173_109087342_109090922_109091155_109093475_109093591	1
PCBP1	chr9_-_109087173_109087342_109090922_109091155_109093475_109093591	1
PCBP1	chr9_-_114060127_114060270_114060925_114061098_114061424_114061591	1
PCBP1	chr9_-_114060127_114060270_114060925_114061098_114061424_114061591	1
PCBP1	chr9_-_114062677_114062758_114069699_114069745_114072925_114073026	1
PCBP1	chr9_-_114062677_114062758_114069699_114069745_114072925_114073026	1
PCBP1	chr9_-_114062677_114062758_114069699_114069906_114072925_114073026	1
PCBP1	chr9_-_114062677_114062758_114069699_114069906_114072925_114073026	1
PCBP1	chr9_-_114074960_114075036_114076598_114076683_114078093_114078300	1
PCBP1	chr9_-_114074960_114075036_114076598_114076686_114078093_114078277	1
PCBP1	chr9_-_114074960_114075036_114076598_114076728_114078093_114078277	1
PCBP1	chr9_-_114074960_114075036_114076598_114076728_114078093_114078277	1
PCBP1	chr9_-_114074960_114075036_114076598_114076740_114078093_114078277	1
PCBP1	chr9_-_114074960_114075036_114076598_114076740_114078093_114078277	1
PCBP1	chr9_-_114096387_114096478_114097301_114097436_114097607_114097716	1
PCBP1	chr9_-_123757703_123757822_123769514_123769563_123792587_123792630	1
PCBP1	chr9_-_127914656_127914841_127916408_127916494_127916826_127916996	1
PCBP1	chr9_-_129103013_129103066_129104188_129104306_129107814_129108077	1
PCBP1	chr9_-_133363555_133363759_133364840_133365026_133365985_133366028	1
PCBP1	chr9_-_133663448_133663525_133663652_133664014_133666735_133666870	1
PCBP1	chr9_-_133663448_133663525_133663652_133664014_133666735_133666870	1
PCBP1	chr9_-_136456053_136456166_136457444_136457584_136459134_136459239	1
PCBP1	chr9_-_137453056_137453180_137453731_137453820_137454391_137454432	1
PCBP1	chrX_+_23783658_23783709_23783800_23784403_23785328_23785429	1
PCBP1	chrX_+_23783658_23783709_23783800_23784403_23785328_23785429	1
PCBP1	chrX_+_23783800_23783883_23784294_23784403_23785328_23785429	1
PCBP1	chrX_+_30724101_30724181_30727466_30727552_30728732_30729170	1
PCBP1	chrX_+_38801440_38801487_38802535_38804413_38804683_38806446	1
PCBP1	chrX_+_48901930_48902042_48902233_48902517_48902732_48902795	1
PCBP1	chrX_+_51893658_51893755_51894269_51894349_51895053_51895702	1
PCBP1	chrX_+_51893658_51893755_51894269_51894349_51895053_51895702	1
PCBP1	chrX_+_51898285_51898327_51898581_51898643_51900182_51900296	1
PCBP1	chrX_+_71537829_71538072_71544567_71548023_71554513_71554592	1
PCBP1	chrX_+_71537829_71538072_71544567_71548023_71554513_71554592	1
PCBP1	chrX_+_71537829_71538072_71544567_71548023_71554513_71554592	1
PCBP1	chrX_+_71537829_71538072_71544567_71548023_71554513_71554592	1
PCBP1	chrX_+_71537829_71538072_71544567_71548023_71554513_71554592	1
PCBP1	chrX_+_71537829_71538072_71544567_71548023_71554513_71554592	1
PCBP1	chrX_+_77899485_77899593_77902643_77902767_77905184_77905385	1
PCBP1	chrX_+_78117312_78117415_78118051_78118170_78122835_78122903	1
PCBP1	chrX_+_118741017_118741156_118746954_118747092_118749658_118749778	1
PCBP1	chrX_+_153691975_153692107_153693041_153693175_153693263_153693366	1
PCBP1	chrX_+_154399803_154399941_154400464_154400626_154400702_154400917	1
PCBP1	chrX_+_154399803_154399941_154400464_154400626_154400702_154400917	1
PCBP1	chrX_-_18897275_18897333_18897824_18897973_18899173_18899226	1
PCBP1	chrX_-_18897163_18897333_18899173_18899226_18900670_18900699	1
PCBP1	chrX_-_18897275_18897333_18901485_18901603_18905758_18905815	1
PCBP1	chrX_-_18948744_18948826_18951104_18951272_18952494_18952541	1
PCBP1	chrX_-_53562111_53562244_53562831_53562929_53563746_53563821	1
PCBP1	chrX_-_53625157_53625258_53625786_53626034_53627410_53627515	1
PCBP1	chrX_-_100627109_100629986_100630759_100630866_100632485_100632568	1
PCBP1	chrX_-_103676979_103677051_103678499_103678600_103685171_103685260	1
PCBP1	chrX_-_103676979_103677051_103678499_103678620_103685171_103685260	1
PCBP1	chrX_-_103676979_103677051_103678499_103678651_103685171_103685260	1
PCBP1	chrX_-_109659354_109659511_109661531_109661645_109663211_109663402	1
PCBP1	chrX_-_109682864_109682896_109683136_109683372_109696144_109696196	1
PCBP1	chrX_-_109682864_109682896_109683136_109683375_109696144_109696196	1
PCBP1	chrX_-_131275134_131275286_131275478_131275765_131275961_131276092	1
PCBP1	chrX_-_131275979_131276248_131276939_131277226_131277856_131278134	1
PCBP1	chrX_-_132382216_132382272_132384663_132384698_132386661_132386706	1
PCBP1	chrX_-_133536149_133536293_133596440_133596599_133661730_133661850	1
PCBP1	chrX_-_133661730_133661850_133692369_133692494_133699895_133700028	1
PCBP1	chrX_-_133754044_133754176_133953050_133953205_133985275_133985412	1
PCBP1	chrX_-_133754044_133754176_133953050_133953211_133985275_133985412	1
PCBP1	chrX_-_133754044_133754176_133953098_133953211_133985275_133985412	1
PCBP1	chrX_-_133953098_133953211_133985275_133985535_133987057_133987100	1
PCBP1	chrX_-_133953098_133953211_133985275_133985535_133987057_133987100	1
PCBP1	chrX_-_133953098_133953211_133985275_133985535_133987057_133987100	1
PCBP1	chrX_-_133953098_133953211_133985275_133985535_133987057_133987100	1
PCBP1	chrX_-_154012529_154012678_154013043_154013433_154014042_154014246	1
PCBP1	chrX_-_154013336_154013433_154014042_154014278_154016032_154016073	1
SRSF1	chr1_+_829003_829104_841200_841373_847654_847806	1
SRSF1	chr1_+_829003_829104_841200_843960_847654_847806	1
SRSF1	chr1_+_1324802_1325102_1326836_1327032_1327241_1327471	1
SRSF1	chr1_+_1486544_1486668_1487863_1487914_1489204_1489274	1
SRSF1	chr1_+_2391890_2391958_2393208_2393355_2395784_2395871	1
SRSF1	chr1_+_6785552_6785575_6820181_6820250_6825092_6825210	1
SRSF1	chr1_+_7962767_7962875_7965324_7965425_7969345_7969404	1
SRSF1	chr1_+_7970894_7970963_7977652_7977738_7984894_7985052	1
SRSF1	chr1_+_10321709_10321857_10323884_10324062_10324758_10324895	1
SRSF1	chr1_+_10374316_10374465_10374854_10375046_10375255_10375373	1
SRSF1	chr1_+_11018853_11018873_11020429_11020599_11022124_11022176	1
SRSF1	chr1_+_11828106_11828219_11828458_11828624_11829196_11829299	1
SRSF1	chr1_+_15633439_15633565_15638307_15638434_15643522_15643650	1
SRSF1	chr1_+_15633439_15633565_15638307_15638434_15643522_15643650	1
SRSF1	chr1_+_15872816_15873136_15876202_15876678_15909321_15909481	1
SRSF1	chr1_+_15872816_15873136_15876202_15876678_15909321_15909481	1
SRSF1	chr1_+_16367265_16367308_16393228_16393482_16395038_16395139	1
SRSF1	chr1_+_16367265_16367308_16393228_16393482_16395038_16395139	1
SRSF1	chr1_+_16367265_16367308_16393231_16393482_16395038_16395139	1
SRSF1	chr1_+_16367265_16367308_16393231_16393482_16395038_16395139	1
SRSF1	chr1_+_16449093_16449201_16451838_16452015_16455818_16455893	1
SRSF1	chr1_+_16451838_16452015_16455818_16455893_16458842_16458956	1
SRSF1	chr1_+_17638562_17638689_17639238_17639313_17640202_17640302	1
SRSF1	chr1_+_17638562_17638689_17639238_17639332_17640202_17640302	1
SRSF1	chr1_+_17638562_17638689_17639238_17639981_17640202_17640302	1
SRSF1	chr1_+_17638562_17638689_17639238_17639981_17640202_17640302	1
SRSF1	chr1_+_17638562_17638689_17639238_17639981_17640202_17640302	1
SRSF1	chr1_+_17638562_17638689_17639238_17639981_17640202_17640302	1
SRSF1	chr1_+_17638562_17638689_17639832_17639981_17640202_17640302	1
SRSF1	chr1_+_17640202_17640302_17648554_17648675_17654636_17654665	1
SRSF1	chr1_+_23030469_23030634_23044427_23044486_23050387_23050520	1
SRSF1	chr1_+_23693811_23693913_23694660_23694791_23695798_23695908	1
SRSF1	chr1_+_23792657_23792760_23793008_23793039_23793151_23793216	1
SRSF1	chr1_+_23959828_23959998_23960929_23961134_23961440_23961443	1
SRSF1	chr1_+_23959828_23959998_23960929_23961134_23961440_23961443	1
SRSF1	chr1_+_23959828_23959998_23960929_23961134_23961440_23961443	1
SRSF1	chr1_+_24646667_24646789_24647079_24647208_24648859_24648887	1
SRSF1	chr1_+_24646667_24646789_24647079_24647208_24648859_24648887	1
SRSF1	chr1_+_24662660_24662804_24663183_24663224_24666815_24666845	1
